Sigla,Resolução ANEEL,Início Vigência,Fim Vigência,Base Tarifária,Subgrupo,Modalidade,Unidade,Ponta,Fora Ponta,Consumo_medio_mensal,TUSD_ACR_Verde,TE-ACR,V-ICMS,V-PIS/COFINS,V-finalACRVerde,TUSD_ACL_Verde,VMedEner_ACL,V-ICMS_ACL,V-PisCofins_ACL,V-CCEE,VFinalACL(R$),VbreakEvenPoint
Amazonas Energia,"REH Nº 1.649, DE 29 DE OUTUBRO DE 2013",2013-11-01,2014-10-31,Base Econômica,A4,Verde,R$/kW,0.25879,0.15113,205.6,42.246696799999995,75.42559359999998,25.830502770731698,10.884686861999999,121.20858323273168,31.458287828676795,0.182,15.119448547758319,7.020570384741161,90.6292128,144.22751956117628,-0.11195980704496399
Amazonas Energia,"REH Nº 1.815, DE 29 DE OUTUBRO DE 2014",2014-11-01,2015-10-31,Base Econômica,A4,Verde,R$/kW,0.29113,0.17302,205.6,48.048536799999994,85.71587359999998,29.362919356097553,12.373207961999997,137.83320091809753,36.1529187430216,0.182,16.14997728505352,7.499086483448483,90.6292128,150.4311953115236,-0.061274291796819376
Amazonas Energia,"REH Nº 1.980, DE 27 DE OUTUBRO DE 2015",2015-11-01,2016-10-31,Base Econômica,A4,Verde,R$/kW,0.41722000000000004,0.26054,205.6,71.04724639999999,126.4620928,43.355708604878046,18.269613876,203.71981528087804,55.19489788315519,0.182,20.329923925570647,9.440004467429041,90.6292128,175.5940390761549,0.13679852239651333
Amazonas Energia,"REH Nº 2.182, DE 29 DE NOVEMBRO DE 2016",2016-11-01,2017-03-31,Base Econômica,A4,Verde,R$/kW,0.37433,0.24017,205.6,64.8590408,115.3078816,39.54883662439024,16.665440322,185.93235854639025,50.322265301753596,0.182,19.260321651604446,8.943344948112625,90.6292128,169.15514470147068,0.08160123465427807
Amazonas Energia,"REH Nº 2.214, DE 28 DE MARÇO DE 2017",2017-04-01,2017-10-31,Base Econômica,A4,Verde,R$/kW,0.37433,0.24017,205.6,64.8590408,115.3078816,39.54883662439024,16.665440322,185.93235854639025,50.322265301753596,0.182,19.260321651604446,8.943344948112625,90.6292128,169.15514470147068,0.08160123465427807
Amazonas Energia,"REH Nº 2.337, DE 31 DE OUTUBRO DE 2017",2017-11-01,2018-10-31,Base Econômica,A4,Verde,R$/kW,0.3767,0.24103,205.6,65.1547936,115.8477872,39.73227383414634,16.742738724,186.78459975814633,50.541703222167996,0.182,19.308490951207606,8.96571189867828,90.6292128,169.44511887205388,0.084335996527687
Amazonas Energia,"REH Nº 2.478, DE 30 DE OUTUBRO DE 2018",2018-11-01,2019-10-31,Base Econômica,A4,Verde,R$/kW,0.43229,0.27353,205.6,74.2359848,132.0601696,45.28452169756096,19.082394282,212.83888557956095,57.9468661665248,0.182,20.9340145243591,9.720508121656799,90.6292128,179.2306016125407,0.16346441618200508
Amazonas Energia,"REH Nº 2.633, DE 29 DE OUTUBRO DE 2019",2019-11-01,2020-10-31,Base Econômica,A4,Verde,R$/kW,0.41833,0.25183,205.6,69.60086799999999,124.09193599999999,42.51793258536584,17.916584369999995,199.63625295536582,53.70871237084,0.182,20.003688081403897,9.288519993721984,90.6292128,173.63013324596588,0.12648890909241217
Amazonas Energia,"REH Nº 2.795, DE 27 DE OUTUBRO DE 2020",2020-11-01,2021-10-31,Base Econômica,A4,Verde,R$/kW,0.4035,0.24406999999999998,205.6,67.3365344,120.0288688,41.12899094634146,17.331299796,193.13335954234145,51.87742163756,0.182,19.601697432635117,9.101859505756805,90.6292128,171.21019137595192,0.10663019536181678
Amazonas Energia,"REH Nº 2.967, DE 26 DE OUTUBRO DE 2021",2021-11-01,2022-10-31,Base Econômica,A4,Verde,R$/kW,0.44007999999999997,0.26869,205.6,73.87469919999998,131.62799839999997,45.11034825365852,19.008999527999993,211.86874618165848,57.36613467533439,0.182,20.806536879951448,9.66131510464841,90.6292128,178.46319945993426,0.16247834008620732
Amazonas Energia,"REH Nº 3.132, DE 1 DE NOVEMBRO DE 2022",2022-11-01,2023-10-31,Base Econômica,A4,Verde,R$/kW,0.55315,0.33535000000000004,205.6,92.442364,164.76372800000001,56.459873853658536,23.79156351,265.1361653636585,73.06033959784,0.182,24.251606253184384,11.260999903912065,90.6292128,199.20215855493643,0.32069069459495175
Amazonas Energia,"REH Nº 3.282, DE 31 DE OUTUBRO DE 2023",2023-11-01,2024-05-25,Base Econômica,A4,Verde,R$/kW,0.55315,0.33535000000000004,205.6,92.442364,164.76372800000001,56.459873853658536,23.79156351,265.1361653636585,73.06033959784,0.182,24.251606253184384,11.260999903912065,90.6292128,199.20215855493643,0.32069069459495175
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",2024-05-26,2025-05-25,Base Econômica,A4,Verde,R$/kW,0.51922,0.32123,205.6,87.89381119999999,156.51382239999998,53.65045615609755,22.607706108,252.04578466409754,69.28449561731361,0.182,23.422762452581033,10.876134264023701,90.6292128,194.21260513391834,0.28128978370709723
CEGERO,"REH Nº 2.487, DE 27 DE NOVEMBRO DE 2018",2018-12-01,2019-09-29,Base Econômica,A4,Verde,R$/kW,0.16946,0.16946,205.6,39.924775999999994,69.681952,24.060013463414627,10.13862234,114.04818780341462,33.5395232,0.182,15.576305092682924,7.232707323415978,90.6292128,146.9777484160989,-0.16016323255196638
CEGERO,"REH Nº 2.619, DE 24 DE SETEMBRO DE 2019",2019-09-30,2020-09-29,Base Econômica,A4,Verde,R$/kW,0.1517,0.1517,205.6,35.74052,62.37903999999999,21.538439999999994,9.076059299999997,102.09553929999998,30.024464,0.182,14.804706731707315,6.874423052341598,90.6292128,142.3328065840489,-0.19570655293798117
CEGERO,"REH Nº 2.767, DE 6 DE OUTUBRO DE 2020",2020-09-30,2021-09-29,Base Econômica,A4,Verde,R$/kW,0.1881,0.1881,205.6,44.316359999999996,77.34671999999999,26.706529756097552,11.253834899999998,126.59308465609755,37.228752,0.182,16.386135804878048,7.608744418732783,90.6292128,151.85284502361083,-0.12285875665132918
CEGERO,"REH Nº 2.938, DE 28 DE SETEMBRO DE 2021",2021-09-30,2022-09-29,Base Econômica,A4,Verde,R$/kW,0.17161,0.17161,205.6,40.431316,70.566032,24.36527151219512,10.267254690000001,115.49515820219513,33.965051200000005,0.182,15.669713678048778,7.276080700826446,90.6292128,147.54005837887524,-0.15586040941965038
CEGERO,"REH Nº 3.110, DE 27 DE SETEMBRO DE 2022",2022-09-30,2023-09-29,Base Econômica,A4,Verde,R$/kW,0.19119,0.19119,205.6,45.044364,78.61732799999999,27.14524946341463,11.43870651,128.67268397341462,37.8403248,0.182,16.520383492682924,7.671081040220385,90.6292128,152.66100213290332,-0.11667469921930301
CEGERO,"REH Nº 3.258, DE 26 DE SETEMBRO DE 2023",2023-09-30,2024-09-29,Base Econômica,A4,Verde,R$/kW,0.20318,0.20318,205.6,47.86920799999999,83.54761599999999,28.847595512195117,12.156056219999998,136.7420677321951,40.213385599999995,0.182,17.04129927804878,7.912963270523416,90.6292128,155.7968609485722,-0.09267895533257348
CEGERO,"REH Nº 3.386, DE 24 DE SETEMBRO DE 2024",2024-09-30,2025-09-29,Base Econômica,A4,Verde,R$/kW,0.22926,0.22926,205.6,54.013656,94.271712,32.55044663414634,13.71639654,154.29415517414634,45.3751392,0.182,18.17436714146341,8.439092425344352,90.6292128,162.61781156680777,-0.0404847100810381
CELETRO,"REH Nº 2.793, DE 27 DE OUTUBRO DE 2020",2020-11-01,2021-07-29,Base Econômica,A4,Verde,R$/kW,0.23181000000000002,0.23181000000000002,205.6,54.614436,95.32027199999999,32.91249687804878,13.86896049,156.0103293680488,45.8798352,0.182,18.28515406829268,8.490535268319558,90.6292128,163.28473733661224,-0.03538136171480278
CELETRO,"REH Nº 2.913, DE 27 DE JULHO DE 2021",2021-07-30,2022-07-29,Base Econômica,A4,Verde,R$/kW,0.25222,0.25222,205.6,59.42303199999999,103.71286399999998,35.810318634146334,15.090070379999997,169.7464530141463,49.919382399999996,0.182,19.17188394146341,8.90227974876033,90.6292128,168.62275889022374,0.005465438345926925
CELETRO,"REH Nº 3.087, DE 26 DE JULHO DE 2022",2022-07-30,2023-07-29,Base Econômica,A4,Verde,R$/kW,0.23511,0.23511,205.6,55.391915999999995,96.677232,33.38103248780487,14.066396189999999,158.23126067780487,46.5329712,0.182,18.42852538536585,8.55710835922865,90.6292128,164.1478177445945,-0.028777028534969048
CELETRO,"REH Nº 3.239, DE 25 DE JULHO DE 2023",2023-07-30,2024-07-29,Base Econômica,A4,Verde,R$/kW,0.31585,0.31585,205.6,74.41426,129.87752,44.84453707317073,18.896989650000002,212.57004672317072,62.513032,0.182,21.936343609756094,10.185929983471075,90.6292128,185.26451839322715,0.13280898993163215
CELETRO,"REH Nº 3.356, DE 30 DE JULHO DE 2024",2024-07-30,2025-07-29,Base Econômica,A4,Verde,R$/kW,0.32075,0.32075,205.6,75.56869999999999,131.89239999999998,45.540241463414624,19.19015175,215.8677932134146,63.482839999999996,0.182,22.149228292682924,10.284780936639118,90.6292128,186.54606202932206,0.14261542404714264
CERCI,"REH Nº 2.447, DE 18 DE SETEMBRO DE 2018",2018-10-01,2019-04-28,Base Econômica,A4,Verde,R$/kW,0.16105,0.16105,205.6,37.94338,66.22376,22.865957560975605,9.635460449999998,108.3881780109756,31.875016,0.182,15.21092546341463,7.0630468099173545,90.6292128,144.77820107333199,-0.17699427559511863
CERCI,"REH Nº 2.538, DE 23 DE ABRIL DE 2019",2019-04-29,2020-04-28,Base Econômica,A4,Verde,R$/kW,0.16613999999999998,0.16613999999999998,205.6,39.14258399999999,68.31676799999998,23.58863824390243,9.939990059999996,111.81379630390241,32.8824288,0.182,15.432064858536584,7.1657307592286505,90.6292128,146.10943721776525,-0.16680759199349632
CERCI,"REH Nº 2.682, DE 28 DE ABRIL DE 2020",2020-04-29,2020-06-30,Base Econômica,A4,Verde,R$/kW,0.16613999999999998,0.16613999999999998,205.6,39.14258399999999,68.31676799999998,23.58863824390243,9.939990059999996,111.81379630390241,32.8824288,0.182,15.432064858536584,7.1657307592286505,90.6292128,146.10943721776525,-0.16680759199349632
CERCI,"REH Nº 2.682, DE 28 DE ABRIL DE 2020",2020-07-01,2021-04-28,Base Econômica,A4,Verde,R$/kW,0.16513999999999998,0.16513999999999998,205.6,38.906983999999994,67.90556799999999,23.446657756097554,9.880161059999999,111.14078681609755,32.68450879999999,0.182,15.388619004878045,7.1455570953168035,90.6292128,145.84789770019484,-0.1688089050782942
CERCI,"REH Nº 2.866, DE 23 DE ABRIL DE 2021",2021-04-29,2022-04-28,Base Econômica,A4,Verde,R$/kW,0.16716999999999999,0.16716999999999999,205.6,39.385251999999994,68.740304,23.734878146341458,10.00161393,112.50699607634145,33.0862864,0.182,15.476814087804875,7.186509633057851,90.6292128,146.37882292086272,-0.16474623951615402
CERCI,"REH Nº 3.027, DE 26 DE ABRIL DE 2022",2022-04-29,2023-04-28,Base Econômica,A4,Verde,R$/kW,0.20317,0.20317,205.6,47.866851999999994,83.54350399999998,28.846175707317066,12.155457929999997,136.73533763731706,40.211406399999994,0.182,17.04086481951219,7.9127615338842965,90.6292128,155.79424555339648,-0.09269896846342131
CERCI,"REH Nº 3.190, DE 25 DE ABRIL DE 2023",2023-04-29,2024-04-28,Base Econômica,A4,Verde,R$/kW,0.31329,0.31329,205.6,73.811124,128.824848,44.48106702439024,18.74382741,210.84714243439026,62.006356800000006,0.182,21.825122224390242,10.134285403856751,90.6292128,184.594977228247,0.127685628434549
CERCI,"REH Nº 3.324, DE 23 DE ABRIL DE 2024",2024-04-29,2025-04-28,Base Econômica,A4,Verde,R$/kW,0.31587,0.31587,205.6,74.418972,129.885744,44.84737668292682,18.898186229999997,212.58350691292682,62.5169904,0.182,21.937212526829263,10.18633345674931,90.6292128,185.26974918357857,0.1328490161933281
CERFOX,"REH Nº 2.473, DE 23 DE OUTUBRO DE 2018",2018-11-01,2019-07-29,Base Econômica,A4,Verde,R$/kW,0.22653,0.22653,205.6,53.370467999999995,93.149136,32.16283990243902,13.553063369999998,152.456839272439,44.834817599999994,0.182,18.055759960975607,8.384018322865014,90.6292128,161.90380868384062,-0.045948294802537086
CERFOX,"REH Nº 2.581, DE 23 DE JULHO DE 2019",2019-07-30,2020-07-29,Base Econômica,A4,Verde,R$/kW,0.23231,0.23231,205.6,54.73223599999999,95.52587199999999,32.983487121951214,13.89887499,156.3468341119512,45.97879519999999,0.182,18.306876995121947,8.500622100275482,90.6292128,163.41550709539743,-0.0343807051724038
CERFOX,"REH Nº 2.742, DE 28 DE JULHO DE 2020",2020-07-30,2021-07-29,Base Econômica,A4,Verde,R$/kW,0.23402,0.23402,205.6,55.13511199999999,96.22902399999998,33.22627375609755,14.001182579999998,157.49768033609755,46.317238399999994,0.182,18.381169404878047,8.535119065564738,90.6292128,163.8627396704428,-0.03095845979739913
CERFOX,"REH Nº 2.906, DE 27 DE JULHO DE 2021",2021-07-30,2022-07-29,Base Econômica,A4,Verde,R$/kW,0.25655,0.25655,205.6,60.44318,105.49336,36.42509414634146,15.349129949999998,172.66058409634144,50.776376,0.182,19.360004487804872,8.989631713498621,90.6292128,169.7552250013035,0.014131124003102808
CERFOX,"REH Nº 3.090, DE 26 DE JULHO DE 2022",2022-07-30,2023-07-29,Base Econômica,A4,Verde,R$/kW,0.23628,0.23628,205.6,55.66756799999999,97.15833599999999,33.547149658536576,14.136396119999999,159.01868177853655,46.7645376,0.182,18.47935703414634,8.58071154600551,90.6292128,164.45381898015185,-0.026435492225755374
CERFOX,"REH Nº 3.236, DE 25 DE JULHO DE 2023",2023-07-30,2024-07-29,Base Econômica,A4,Verde,R$/kW,0.24731999999999998,0.24731999999999998,205.6,58.26859199999999,101.69798399999999,35.11461424390243,14.796908279999997,166.44870652390242,48.949574399999996,0.182,18.958999258536583,8.803428795592286,90.6292128,167.34121525412888,-0.0043409957695839845
CERFOX,"REH Nº 3.359, DE 30 DE JULHO DE 2024",2024-07-30,2025-07-29,Base Econômica,A4,Verde,R$/kW,0.22805,0.22805,205.6,53.728579999999994,93.77416,32.378650243902435,13.64400345,153.47981369390243,45.135656,0.182,18.121797658536583,8.414682292011019,90.6292128,162.30134875054762,-0.04290629891364391
CERMC,"REH Nº 1.645, DE 29 DE OUTUBRO DE 2013",2013-10-30,2014-10-29,Base Econômica,A4,Verde,R$/kW,0.33868,0.19776,205.6,55.284201599999996,98.70280319999999,33.80202544390244,14.243797943999999,158.6142265879024,41.790068522227195,0.182,17.38740040731816,8.073671998133351,90.6292128,157.8803537276787,0.0035694205263798557
CERMC,"REH Nº 1.819, DE 29 DE OUTUBRO DE 2014",2014-10-30,2015-10-29,Base Econômica,A4,Verde,R$/kW,0.42274,0.24686000000000002,205.6,69.00849439999999,123.2053888,42.19329143414634,17.779784195999998,197.99006443014633,52.9859322897344,0.182,19.845029039209987,9.214848194821412,90.6292128,172.6750223237658,0.12312763670418547
CERMC,"REH Nº 1.977, DE 27 DE OUTUBRO DE 2015",2015-10-30,2016-11-29,Base Econômica,A4,Verde,R$/kW,0.5524199999999999,0.32258,205.6,90.17637919999999,160.99795839999996,55.13583020487803,23.233626227999995,258.722214832878,70.8932930289536,0.182,23.775913103916636,11.040116369342377,90.6292128,196.33853530221262,0.30342256581062943
CERMC,"REH Nº 2.183, DE 29 DE NOVEMBRO DE 2016",2016-11-30,2017-03-31,Base Econômica,A4,Verde,R$/kW,0.27042,0.15722,205.6,44.023208,78.613216,26.920190634146337,11.343869219999998,126.31047585414633,32.816290430528,0.182,15.417546679871995,7.158989382725993,90.6292128,146.022039293126,-0.09587336303005675
CERMC,"REH Nº 2.214, DE 28 DE MARÇO DE 2017",2017-04-01,2017-11-29,Base Econômica,A4,Verde,R$/kW,0.27042,0.15722,205.6,44.023208,78.613216,26.920190634146337,11.343869219999998,126.31047585414633,32.816290430528,0.182,15.417546679871995,7.158989382725993,90.6292128,146.022039293126,-0.09587336303005675
CERMC,"REH Nº 2.352, DE 28 DE NOVEMBRO DE 2017",2017-11-30,2018-11-29,Base Econômica,A4,Verde,R$/kW,0.20718,0.20718,205.6,48.811608,85.192416,29.415517463414627,12.395372219999999,139.43410568341463,41.0050656,0.182,17.215082692682923,7.9936579261707985,90.6292128,156.84301901885374,-0.08467370299338088
CERMC,"REH Nº 2.486, DE 20 DE NOVEMBRO DE 2018",2018-11-30,2019-11-29,Base Econômica,A4,Verde,R$/kW,0.24595,0.24595,205.6,57.94582,101.13463999999999,34.92010097560975,14.714942549999998,165.52668352560974,48.678424,0.182,18.89947843902439,8.775790876033058,90.6292128,166.98290611505746,-0.007082794695757391
CERMC,"REH Nº 2.641, DE 26 DE NOVEMBRO DE 2019",2019-11-30,2020-11-29,Base Econômica,A4,Verde,R$/kW,0.26230000000000003,0.26230000000000003,205.6,61.797880000000006,107.85776000000001,37.241481951219505,15.6931467,176.5303886512195,51.914416,0.182,19.609818146341464,9.105630280991736,90.6292128,171.2590772273332,0.025638674240692202
CERMC,"REH Nº 2.801, DE 24 DE NOVEMBRO DE 2020",2020-11-30,2021-11-29,Base Econômica,A4,Verde,R$/kW,0.24337999999999999,0.24337999999999999,205.6,57.34032799999999,100.077856,34.55521112195122,14.56118202,163.7970491419512,48.169769599999995,0.182,18.787822595121945,8.723944559779612,90.6292128,166.31074955490158,-0.012226169323688644
CERMC,"REH Nº 2.978, DE 23 DE NOVEMBRO DE 2021",2021-11-30,2022-11-29,Base Econômica,A4,Verde,R$/kW,0.32358,0.32358,205.6,76.23544799999999,133.05609599999997,45.942046243902425,19.359467819999995,217.7724100639024,64.0429536,0.182,22.27218005853658,10.341872405509642,90.6292128,187.28621886404625,0.14827914007712142
CERMC,"REH Nº 3.140, DE 22 DE NOVEMBRO DE 2022",2022-11-30,2023-11-29,Base Econômica,A4,Verde,R$/kW,0.31721,0.31721,205.6,74.73467599999998,130.43675199999998,45.037630536585354,18.978357089999996,213.48533962658533,62.78220319999999,0.182,21.995429970731703,10.213366166391184,90.6292128,185.62021213712288,0.13553077572695746
CERMC,"REH Nº 3.289, DE 21 DE NOVEMBRO DE 2023",2023-11-30,2024-11-29,Base Econômica,A4,Verde,R$/kW,0.30058999999999997,0.30058999999999997,205.6,70.81900399999998,123.60260799999998,42.677914829268275,17.983999109999996,202.29992193926822,59.4927728,0.182,21.273359882926826,9.87807987217631,90.6292128,181.27342535510314,0.10226895225761223
CERMC,"REH Nº 3.417, DE 26 DE NOVEMBRO DE 2024",2024-11-30,2025-11-29,Base Econômica,A4,Verde,R$/kW,0.28351,0.28351,205.6,66.79495599999998,116.57931199999999,40.25288809756096,16.962119789999996,190.80491988756094,56.112299199999995,0.182,20.53130470243902,9.533513692561982,90.6292128,176.806330395001,0.06808652476926043
CERRP,"REH Nº 1.709, DE 8 DE ABRIL DE 2014",2014-04-15,2015-04-14,Base Econômica,A4,Verde,R$/kW,0.15180000000000002,0.08862,205.6,24.775814399999998,44.234428799999996,15.148589970731704,6.383447495999999,71.0836662667317,18.072070670688,0.182,12.18101063502907,5.656135027039824,90.6292128,126.5384291327569,-0.2697216092705506
CERRP,"REH Nº 1.875, DE 14 DE ABRIL DE 2015",2015-04-15,2017-04-14,Base Econômica,A4,Verde,R$/kW,0.20322,0.11866,205.6,33.1719568,59.224313599999995,20.28210813658536,8.546655011999999,95.17267674858536,24.439121128998398,0.182,13.578655857585012,6.305118131605897,90.6292128,134.9521079181893,-0.19347972358756788
CERRP,"REH Nº 2.220, DE 11 DE ABRIL DE 2017",2017-04-15,2018-04-14,Base Econômica,A4,Verde,R$/kW,0.25283,0.147,205.6,41.16079439999999,73.5015888,25.169791434146337,10.606270446,118.09765068014632,30.579574522936795,0.182,14.926560261132467,6.931004565698792,90.6292128,143.06635214976805,-0.12144310053317965
CERRP,"REH Nº 2.384, DE 17 DE ABRIL DE 2018",2018-04-15,2019-04-14,Base Econômica,A4,Verde,R$/kW,0.1817,0.1817,205.6,42.808519999999994,74.71503999999999,25.797854634146333,10.870929299999997,122.28582393414632,35.962064,0.182,16.10808234146341,7.479632969696969,90.6292128,150.17899211116037,-0.1356671603940372
CERRP,"REH Nº 2.529, DE 9 DE ABRIL DE 2019",2019-04-15,2020-04-14,Base Econômica,A4,Verde,R$/kW,0.18925999999999998,0.18925999999999998,205.6,44.58965599999999,77.82371199999999,26.87122712195121,11.323236539999998,127.37377566195119,37.4583392,0.182,16.43653299512195,7.6321458688705235,90.6292128,152.15623086399248,-0.12053723347296348
CERRP,"REH Nº 2.674, DE 14 DE ABRIL DE 2020",2020-04-15,2020-05-28,Base Econômica,A4,Verde,R$/kW,0.18925999999999998,0.18925999999999998,205.6,44.58965599999999,77.82371199999999,26.87122712195121,11.323236539999998,127.37377566195119,37.4583392,0.182,16.43653299512195,7.6321458688705235,90.6292128,152.15623086399248,-0.12053723347296348
CERRP,"REH Nº 2.692, DE 26 DE MAIO DE 2020",2020-05-29,2020-06-30,Base Econômica,A4,Verde,R$/kW,0.18925999999999998,0.18925999999999998,205.6,44.58965599999999,77.82371199999999,26.87122712195121,11.323236539999998,127.37377566195119,37.4583392,0.182,16.43653299512195,7.6321458688705235,90.6292128,152.15623086399248,-0.12053723347296348
CERRP,"REH Nº 2.692, DE 26 DE MAIO DE 2020",2020-07-01,2021-05-28,Base Econômica,A4,Verde,R$/kW,0.24728999999999998,0.24728999999999998,205.6,58.261523999999994,101.68564799999999,35.11035482926828,14.795113409999997,166.42851623926828,48.94363679999999,0.182,18.957695882926828,8.80282358567493,90.6292128,167.33336906860177,-0.0044010351621278825
CERRP,"REH Nº 2.874, DE 25 DE MAIO DE 2021",2021-05-29,2022-05-28,Base Econômica,A4,Verde,R$/kW,0.26635000000000003,0.26635000000000003,205.6,62.75206,109.52312,37.816502926829266,15.93545415,179.25607707682926,52.715992,0.182,19.785773853658533,9.18733361983471,90.6292128,172.31831227349323,0.03374399223412463
CERRP,"REH Nº 3.039, DE 24 DE MAIO DE 2022",2022-05-29,2023-05-28,Base Econômica,A4,Verde,R$/kW,0.27335000000000004,0.27335000000000004,205.6,64.40126000000001,112.40152,38.810366341463414,16.354257150000002,183.96714349146342,54.101432,0.182,20.089894829268292,9.328549267217632,90.6292128,174.14908889648592,0.047753183827711564
CERRP,"REH Nº 3.200, DE 23 DE MAIO DE 2023",2023-05-29,2024-05-28,Base Econômica,A4,Verde,R$/kW,0.33419,0.33419,205.6,78.735164,137.418928,47.44845921951219,19.99425351,224.91304072951218,66.14288479999999,0.182,22.733140565853653,10.555914979614323,90.6292128,190.06115314546798,0.16951307190682974
CERRP,"REH Nº 3.329, DE 21 DE MAIO DE 2024",2024-05-29,2025-05-28,Base Econômica,A4,Verde,R$/kW,0.31439999999999996,0.31439999999999996,205.6,74.07263999999998,129.28127999999998,44.63866536585365,18.810237599999997,211.5941829658536,62.22604799999999,0.182,21.873347121951213,10.156678170798896,90.6292128,184.8852860927501,0.12990708595867462
CERTHIL,"REH Nº 2.467, DE 9 DE OUTUBRO DE 2018",2018-11-01,2019-07-29,Base Econômica,A4,Verde,R$/kW,0.1911,0.1911,205.6,45.02316,78.58032,27.13247121951219,11.4333219,128.6121131195122,37.822511999999996,0.182,16.516473365853656,7.669265410468319,90.6292128,152.63746357632198,-0.11685481739693471
CERTHIL,"REH Nº 2.578, DE 23 DE JULHO DE 2019",2019-07-30,2020-07-29,Base Econômica,A4,Verde,R$/kW,0.20528,0.20528,205.6,48.363968,84.411136,29.14575453658536,12.28169712,138.15538765658536,40.6290176,0.182,17.1325355707317,7.955327964738291,90.6292128,156.34609393546998,-0.08847619785449717
CERTHIL,"REH Nº 2.743, DE 28 DE JULHO DE 2020",2020-07-30,2021-07-29,Base Econômica,A4,Verde,R$/kW,0.23242,0.23242,205.6,54.758151999999995,95.57110399999999,32.99910497560975,13.905456179999998,156.42086515560973,46.0005664,0.182,18.311656039024385,8.502841203305785,90.6292128,163.44427644233016,-0.03416056073307603
CERTHIL,"REH Nº 2.907, DE 27 DE JULHO DE 2021",2021-07-30,2022-07-29,Base Econômica,A4,Verde,R$/kW,0.20588,0.20588,205.6,48.505328,84.657856,29.23094282926829,12.31759452,138.5591933492683,40.7477696,0.182,17.158603082926824,7.967432163085398,90.6292128,156.5030176460122,-0.08727541000361826
CERTHIL,"REH Nº 3.085, DE 26 DE JULHO DE 2022",2022-07-30,2023-07-29,Base Econômica,A4,Verde,R$/kW,0.17033,0.17033,205.6,40.129748,70.03969599999999,24.183536487804876,10.19067357,114.63370605780487,33.7117136,0.182,15.614102985365852,7.250258411019284,90.6292128,147.20528779638514,-0.15842209016819195
CERTHIL,"REH Nº 3.237, DE 25 DE JULHO DE 2023",2023-07-30,2024-07-29,Base Econômica,A4,Verde,R$/kW,0.20238,0.20238,205.6,47.680727999999995,83.218656,28.734011121951216,12.10819302,136.2036601419512,40.0550496,0.182,17.006542595121946,7.896824339393939,90.6292128,155.5876293345159,-0.094280005800412
CERTHIL,"REH Nº 3.357, DE 30 DE JULHO DE 2024",2024-07-30,2025-07-29,Base Econômica,A4,Verde,R$/kW,0.20295,0.20295,205.6,47.81501999999999,83.45303999999999,28.814939999999993,12.142295549999998,136.58727554999996,40.167863999999994,0.182,17.031306731707314,7.908323327823691,90.6292128,155.736706859531,-0.0931392573420771
CERVAM,"REH Nº 2.493, DE 11 DE DEZEMBRO DE 2018",2019-01-01,2019-09-29,Base Econômica,A4,Verde,R$/kW,0.19221000000000002,0.19221000000000002,205.6,45.284676000000005,79.036752,27.29006956097561,11.49973209,129.35915365097563,38.0422032,0.182,16.564698263414634,7.691658177410469,90.6292128,152.9277724408251,-0.11463335987280869
CERVAM,"REH Nº 2.617, DE 24 DE SETEMBRO DE 2019",2019-09-30,2020-09-29,Base Econômica,A4,Verde,R$/kW,0.23807,0.23807,205.6,56.08929199999999,97.89438399999999,33.80129473170731,14.243490029999997,160.2233687617073,47.1188144,0.182,18.55712511219512,8.616822404407714,90.6292128,164.92197471660285,-0.02285314180396671
CERVAM,"REH Nº 2.773, DE 6 DE OUTUBRO DE 2020",2020-09-30,2021-09-29,Base Econômica,A4,Verde,R$/kW,0.25227,0.25227,205.6,59.434811999999994,103.73342399999999,35.81741765853658,15.093061829999998,169.78010348853658,49.929278399999994,0.182,19.174056234146338,8.903288431955922,90.6292128,168.63583586610227,0.005565504000166893
CERVAM,"REH Nº 2.945, DE 28 DE SETEMBRO DE 2021",2021-09-30,2022-09-29,Base Econômica,A4,Verde,R$/kW,0.24393,0.24393,205.6,57.46990799999999,100.30401599999999,34.63330039024389,14.594087969999997,164.16720436024386,48.2786256,0.182,18.81171781463414,8.735040074931128,90.6292128,166.45459628956527,-0.011125447127049689
CERVAM,"REH Nº 3.108, DE 27 DE SETEMBRO DE 2022",2022-09-30,2023-09-29,Base Econômica,A4,Verde,R$/kW,0.19729,0.19729,205.6,46.48152399999999,81.12564799999998,28.01133043902438,11.803663409999999,132.77804184902436,39.04763679999999,0.182,16.785403199999994,7.794140390082643,90.6292128,154.25639319008263,-0.1044666894020344
CERVAM,"REH Nº 3.259, DE 26 DE SETEMBRO DE 2023",2023-09-30,2024-09-29,Base Econômica,A4,Verde,R$/kW,0.22166999999999998,0.22166999999999998,205.6,52.22545199999999,91.15070399999999,31.47281473170731,13.262294429999997,149.18601316170728,43.8729264,0.182,17.84461311219512,8.285974316253444,90.6292128,160.63272662844855,-0.055674676394655995
CERVAM,"REH Nº 3.391, DE 28 DE SETEMBRO DE 2024",2024-09-30,2025-09-29,Base Econômica,A4,Verde,R$/kW,0.22229,0.22229,205.6,52.371523999999994,91.40564799999999,31.560842634146333,13.299388409999997,149.60327904414632,43.9956368,0.182,17.87154954146341,8.298481987878787,90.6292128,160.7948811293422,-0.05443386228208114
